id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSHeading	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	四半期累計期間
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSHeading_2	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期累計期間、要約四半期包括利益計算書（IFRS） [目次項目]
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSTextBlock	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	四半期累計期間
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSTextBlock_2	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期累計期間、要約四半期包括利益計算書（IFRS） [テキストブロック]
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSHeading	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	四半期会計期間
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSHeading_2	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期会計期間、要約四半期包括利益計算書（IFRS） [目次項目]
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSTextBlock	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	四半期会計期間
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSTextBlock_2	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期会計期間、要約四半期包括利益計算書（IFRS） [テキストブロック]
label_CondensedQuarterlyStatementOfComprehensiveIncomeSingleStatementIFRSHeading	label_CondensedQuarterlyStatementOfComprehensiveIncomeSingleStatementIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期包括利益計算書
label_CondensedQuarterlyStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	label_CondensedQuarterlyStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期包括利益計算書（1計算書）（IFRS） [目次項目]
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSHeading	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	四半期累計期間
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期累計期間、要約四半期包括利益計算書（1計算書）（IFRS） [目次項目]
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	四半期累計期間
label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock_2	label_CondensedYearToQuarterEndStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期累計期間、要約四半期包括利益計算書（1計算書）（IFRS） [テキストブロック]
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSHeading	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	四半期会計期間
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期会計期間、要約四半期包括利益計算書（1計算書）（IFRS） [目次項目]
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	四半期会計期間
label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock_2	label_CondensedQuarterPeriodStatementOfComprehensiveIncomeSingleStatementIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	四半期会計期間、要約四半期包括利益計算書（1計算書）（IFRS） [テキストブロック]
label_CondensedQuarterlyStatementOfChangesInEquityIFRSHeading	label_CondensedQuarterlyStatementOfChangesInEquityIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期持分変動計算書
label_CondensedQuarterlyStatementOfChangesInEquityIFRSHeading_2	label_CondensedQuarterlyStatementOfChangesInEquityIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期持分変動計算書（IFRS） [目次項目]
label_CondensedQuarterlyStatementOfChangesInEquityIFRSTextBlock	label_CondensedQuarterlyStatementOfChangesInEquityIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期持分変動計算書
label_CondensedQuarterlyStatementOfChangesInEquityIFRSTextBlock_2	label_CondensedQuarterlyStatementOfChangesInEquityIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期持分変動計算書（IFRS） [テキストブロック]
label_CondensedQuarterlyStatementOfCashFlowsIFRSHeading	label_CondensedQuarterlyStatementOfCashFlowsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期キャッシュ・フロー計算書
label_CondensedQuarterlyStatementOfCashFlowsIFRSHeading_2	label_CondensedQuarterlyStatementOfCashFlowsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期キャッシュ・フロー計算書（IFRS） [目次項目]
label_CondensedQuarterlyStatementOfCashFlowsIFRSTextBlock	label_CondensedQuarterlyStatementOfCashFlowsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期キャッシュ・フロー計算書
label_CondensedQuarterlyStatementOfCashFlowsIFRSTextBlock_2	label_CondensedQuarterlyStatementOfCashFlowsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期キャッシュ・フロー計算書（IFRS） [テキストブロック]
label_NotesToCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesToCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	要約四半期財務諸表注記事項
label_NotesToCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesToCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	要約四半期財務諸表注記事項（IFRS） [目次項目]
label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－報告企業
label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－報告企業、要約四半期財務諸表（IFRS） [目次項目]
label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－報告企業
label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesReportingEntityCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－報告企業、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－作成の基礎
label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－作成の基礎、要約四半期財務諸表（IFRS） [目次項目]
label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－作成の基礎
label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesBasisOfPreparationCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－作成の基礎、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－重要な会計方針
label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－重要な会計方針、要約四半期財務諸表（IFRS） [目次項目]
label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－重要な会計方針
label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesSignificantAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－重要な会計方針、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－会計方針の変更
label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－会計方針の変更、要約四半期財務諸表（IFRS） [目次項目]
label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－会計方針の変更
label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesChangesInAccountingPoliciesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－会計方針の変更、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－重要な会計上の見積り及び判断
label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－重要な会計上の見積り及び判断、要約四半期財務諸表（IFRS） [目次項目]
label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－重要な会計上の見積り及び判断
label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesSignificantAccountingEstimatesAndJudgementsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－重要な会計上の見積り及び判断、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－未適用の新基準
label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－未適用の新基準、要約四半期財務諸表（IFRS） [目次項目]
label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－未適用の新基準
label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesNewStandardsNotYetAppliedCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－未適用の新基準、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－セグメント情報
label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－セグメント情報、要約四半期財務諸表（IFRS） [目次項目]
label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－セグメント情報
label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesSegmentInformationCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－セグメント情報、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－グループ企業
label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－グループ企業、要約四半期財務諸表（IFRS） [目次項目]
label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－グループ企業
label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesGroupEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－グループ企業、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－子会社及び関連会社
label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－子会社及び関連会社、要約四半期財務諸表（IFRS） [目次項目]
label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－子会社及び関連会社
label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesSubsidiariesAndAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－子会社及び関連会社、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－子会社
label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－子会社、要約四半期財務諸表（IFRS） [目次項目]
label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－子会社
label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesSubsidiariesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－子会社、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－関連会社及びジョイント・ベンチャー
label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－関連会社及びジョイント・ベンチャー、要約四半期財務諸表（IFRS） [目次項目]
label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－関連会社及びジョイント・ベンチャー
label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesAssociatesAndJointVenturesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－関連会社及びジョイント・ベンチャー、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－関連会社
label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－関連会社、要約四半期財務諸表（IFRS） [目次項目]
label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－関連会社
label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesAssociatesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－関連会社、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－他の企業への関与
label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－他の企業への関与、要約四半期財務諸表（IFRS） [目次項目]
label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－他の企業への関与
label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesInterestsInOtherEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－他の企業への関与、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－企業結合
label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－企業結合、要約四半期財務諸表（IFRS） [目次項目]
label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－企業結合
label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesBusinessCombinationsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－企業結合、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－ストラクチャード・エンティティ
label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－ストラクチャード・エンティティ、要約四半期財務諸表（IFRS） [目次項目]
label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－ストラクチャード・エンティティ
label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesStructuredEntitiesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－ストラクチャード・エンティティ、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－現金及び現金同等物
label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－現金及び現金同等物、要約四半期財務諸表（IFRS） [目次項目]
label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－現金及び現金同等物
label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesCashAndCashEquivalentsCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－現金及び現金同等物、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－営業債権及びその他の債権
label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－営業債権及びその他の債権、要約四半期財務諸表（IFRS） [目次項目]
label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－営業債権及びその他の債権
label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesTradeAndOtherReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－営業債権及びその他の債権、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－営業債権
label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－営業債権、要約四半期財務諸表（IFRS） [目次項目]
label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock	label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－営業債権
label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	label_NotesTradeReceivablesCondensedQuarterlyFinancialStatementsIFRSTextBlock_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－営業債権、要約四半期財務諸表（IFRS） [テキストブロック]
label_NotesTradeAndOtherReceivables2CondensedQuarterlyFinancialStatementsIFRSHeading	label_NotesTradeAndOtherReceivables2CondensedQuarterlyFinancialStatementsIFRSHeading	http://www.xbrl.org/2003/role/label	resource	ja	注記事項－売上債権及びその他の債権
label_NotesTradeAndOtherReceivables2CondensedQuarterlyFinancialStatementsIFRSHeading_2	label_NotesTradeAndOtherReceivables2CondensedQuarterlyFinancialStatementsIFRSHeading_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	注記事項－売上債権及びその他の債権、要約四半期財務諸表（IFRS） [目次項目]
