id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_NetIncreaseDecreaseInPayablesUnderSecuritiesLendingTransactionsInvCFINS_2	label_NetIncreaseDecreaseInPayablesUnderSecuritiesLendingTransactionsInvCFINS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	債券貸借取引受入担保金の純増減額（△は減少）、投資活動によるキャッシュ・フロー、保険業
label_NetIncreaseDecreaseInReceivablesPayablesUnderSecuritiesBorrowingTransactionsInvCFINS	label_NetIncreaseDecreaseInReceivablesPayablesUnderSecuritiesBorrowingTransactionsInvCFINS	http://www.xbrl.org/2003/role/label	resource	ja	債券貸借取引支払保証金・受入担保金の純増減額
label_NetIncreaseDecreaseInReceivablesPayablesUnderSecuritiesBorrowingTransactionsInvCFINS_2	label_NetIncreaseDecreaseInReceivablesPayablesUnderSecuritiesBorrowingTransactionsInvCFINS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	債券貸借取引支払保証金・受入担保金の純増減額、投資活動によるキャッシュ・フロー、保険業
label_AccountsReceivableCustomerCACMD	label_AccountsReceivableCustomerCACMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者未収金
label_AccountsReceivableCustomerCACMD_2	label_AccountsReceivableCustomerCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者未収金、流動資産、商品先物取引業
label_SecuritiesInCustodyCACMD	label_SecuritiesInCustodyCACMD	http://www.xbrl.org/2003/role/label	resource	ja	保管有価証券
label_SecuritiesInCustodyCACMD_2	label_SecuritiesInCustodyCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	保管有価証券、流動資産、商品先物取引業
label_GuaranteeDepositsCACMD	label_GuaranteeDepositsCACMD	http://www.xbrl.org/2003/role/label	resource	ja	差入保証金
label_GuaranteeDepositsCACMD_2	label_GuaranteeDepositsCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	差入保証金、流動資産、商品先物取引業
label_FuturesTransactionMarginOwnCACMD	label_FuturesTransactionMarginOwnCACMD	http://www.xbrl.org/2003/role/label	resource	ja	自己先物取引差金
label_FuturesTransactionMarginOwnCACMD_2	label_FuturesTransactionMarginOwnCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己先物取引差金、流動資産、商品先物取引業
label_FuturesTransactionMarginCustomerDrCACMD	label_FuturesTransactionMarginCustomerDrCACMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者先物取引差金
label_FuturesTransactionMarginCustomerDrCACMD_2	label_FuturesTransactionMarginCustomerDrCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者先物取引差金、流動資産、商品先物取引業
label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsCACMD	label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsCACMD	http://www.xbrl.org/2003/role/label	resource	ja	預託金
label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsCACMD_2	label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsCACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預託金、流動資産、商品先物取引業
label_VehiclesPPECMD	label_VehiclesPPECMD	http://www.xbrl.org/2003/role/label	resource	ja	車両
label_VehiclesPPECMD_2	label_VehiclesPPECMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	車両、有形固定資産、商品先物取引業
label_AccumulatedDepreciationVehiclesCMD	label_AccumulatedDepreciationVehiclesCMD	http://www.xbrl.org/2003/role/label	resource	ja	減価償却累計額
label_AccumulatedDepreciationVehiclesCMD_2	label_AccumulatedDepreciationVehiclesCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	減価償却累計額、車両、商品先物取引業
label_VehiclesNetPPECMD	label_VehiclesNetPPECMD	http://www.xbrl.org/2003/role/label	resource	ja	車両（純額）
label_VehiclesNetPPECMD_2	label_VehiclesNetPPECMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	車両（純額）、有形固定資産、商品先物取引業
label_FurnitureAndFixturesPPECMD	label_FurnitureAndFixturesPPECMD	http://www.xbrl.org/2003/role/label	resource	ja	器具及び備品
label_FurnitureAndFixturesPPECMD_2	label_FurnitureAndFixturesPPECMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	器具及び備品、有形固定資産、商品先物取引業
label_AccumulatedDepreciationFurnitureAndFixturesCMD	label_AccumulatedDepreciationFurnitureAndFixturesCMD	http://www.xbrl.org/2003/role/label	resource	ja	減価償却累計額
label_AccumulatedDepreciationFurnitureAndFixturesCMD_2	label_AccumulatedDepreciationFurnitureAndFixturesCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	減価償却累計額、器具及び備品、商品先物取引業
label_FurnitureAndFixturesNetPPECMD	label_FurnitureAndFixturesNetPPECMD	http://www.xbrl.org/2003/role/label	resource	ja	器具及び備品（純額）
label_FurnitureAndFixturesNetPPECMD_2	label_FurnitureAndFixturesNetPPECMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	器具及び備品（純額）、有形固定資産、商品先物取引業
label_LongTermSecuritiesInCustodyIOACMD	label_LongTermSecuritiesInCustodyIOACMD	http://www.xbrl.org/2003/role/label	resource	ja	長期保管有価証券
label_LongTermSecuritiesInCustodyIOACMD_2	label_LongTermSecuritiesInCustodyIOACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期保管有価証券、投資その他の資産、商品先物取引業
label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsIOACMD	label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsIOACMD	http://www.xbrl.org/2003/role/label	resource	ja	預託金
label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsIOACMD_2	label_CashAndDepositsRequiredToBeSegregatedUnderRegulationsIOACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預託金、投資その他の資産、商品先物取引業
label_MoneyHeldInTrustIOACMD	label_MoneyHeldInTrustIOACMD	http://www.xbrl.org/2003/role/label	resource	ja	金銭の信託
label_MoneyHeldInTrustIOACMD_2	label_MoneyHeldInTrustIOACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	金銭の信託、投資その他の資産、商品先物取引業
label_LongTermGuaranteeDepositsIOACMD	label_LongTermGuaranteeDepositsIOACMD	http://www.xbrl.org/2003/role/label	resource	ja	長期差入保証金
label_LongTermGuaranteeDepositsIOACMD_2	label_LongTermGuaranteeDepositsIOACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期差入保証金、投資その他の資産、商品先物取引業
label_ShortTermSecuritiesBorrowedCLCMD	label_ShortTermSecuritiesBorrowedCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	短期借入有価証券
label_ShortTermSecuritiesBorrowedCLCMD_2	label_ShortTermSecuritiesBorrowedCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	短期借入有価証券、流動負債、商品先物取引業
label_CustomersDepositsReceivedForCommodityFuturesTransactionCLCMD	label_CustomersDepositsReceivedForCommodityFuturesTransactionCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	預り証拠金
label_CustomersDepositsReceivedForCommodityFuturesTransactionCLCMD_2	label_CustomersDepositsReceivedForCommodityFuturesTransactionCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預り証拠金、流動負債、商品先物取引業
label_SecuritiesReceivedAsCustomersDepositsForCommodityFuturesTransactionCLCMD	label_SecuritiesReceivedAsCustomersDepositsForCommodityFuturesTransactionCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	預り証拠金代用有価証券
label_SecuritiesReceivedAsCustomersDepositsForCommodityFuturesTransactionCLCMD_2	label_SecuritiesReceivedAsCustomersDepositsForCommodityFuturesTransactionCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預り証拠金代用有価証券、流動負債、商品先物取引業
label_FuturesTransactionMarginOwnCrCLCMD	label_FuturesTransactionMarginOwnCrCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	自己先物取引差金
label_FuturesTransactionMarginOwnCrCLCMD_2	label_FuturesTransactionMarginOwnCrCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己先物取引差金、流動負債、商品先物取引業
label_FuturesTransactionMarginCustomerCrCLCMD	label_FuturesTransactionMarginCustomerCrCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者先物取引差金
label_FuturesTransactionMarginCustomerCrCLCMD_2	label_FuturesTransactionMarginCustomerCrCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者先物取引差金、流動負債、商品先物取引業
label_LongTermSecuritiesBorrowedNCLCMD	label_LongTermSecuritiesBorrowedNCLCMD	http://www.xbrl.org/2003/role/label	resource	ja	長期借入有価証券
label_LongTermSecuritiesBorrowedNCLCMD_2	label_LongTermSecuritiesBorrowedNCLCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	長期借入有価証券、固定負債、商品先物取引業
label_ReserveForCommoditiesTransactionLiabilitiesReservesUnderTheSpecialLawsCMD	label_ReserveForCommoditiesTransactionLiabilitiesReservesUnderTheSpecialLawsCMD	http://www.xbrl.org/2003/role/label	resource	ja	商品取引責任準備金
label_ReserveForCommoditiesTransactionLiabilitiesReservesUnderTheSpecialLawsCMD_2	label_ReserveForCommoditiesTransactionLiabilitiesReservesUnderTheSpecialLawsCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	商品取引責任準備金、特別法上の準備金、商品先物取引業
label_OperatingRevenueAbstractCMD	label_OperatingRevenueAbstractCMD	http://www.xbrl.org/2003/role/label	resource	ja	営業収益
label_OperatingRevenueAbstractCMD_2	label_OperatingRevenueAbstractCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	営業収益、商品先物取引業 [タイトル項目]
label_BrokerageIncomeORCMD	label_BrokerageIncomeORCMD	http://www.xbrl.org/2003/role/label	resource	ja	受取手数料
label_BrokerageIncomeORCMD_2	label_BrokerageIncomeORCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	受取手数料、営業収益、商品先物取引業
label_NetGainOnTradingORCMD	label_NetGainOnTradingORCMD	http://www.xbrl.org/2003/role/label	resource	ja	売買損益
label_NetGainOnTradingORCMD_2	label_NetGainOnTradingORCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	売買損益、営業収益、商品先物取引業
label_OtherOperatingRevenueCMD	label_OtherOperatingRevenueCMD	http://www.xbrl.org/2003/role/label	resource	ja	その他
label_OtherOperatingRevenueCMD_2	label_OtherOperatingRevenueCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、営業収益、商品先物取引業
label_OperatingExpensesAbstractCMD	label_OperatingExpensesAbstractCMD	http://www.xbrl.org/2003/role/label	resource	ja	営業費用
label_OperatingExpensesAbstractCMD_2	label_OperatingExpensesAbstractCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	営業費用、商品先物取引業 [タイトル項目]
label_ExchangeRelatedExpensesSGACMD	label_ExchangeRelatedExpensesSGACMD	http://www.xbrl.org/2003/role/label	resource	ja	取引所関係費
label_ExchangeRelatedExpensesSGACMD_2	label_ExchangeRelatedExpensesSGACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	取引所関係費、販売費及び一般管理費、商品先物取引業
label_ComputerExpensesSGACMD	label_ComputerExpensesSGACMD	http://www.xbrl.org/2003/role/label	resource	ja	電算機費
label_ComputerExpensesSGACMD_2	label_ComputerExpensesSGACMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	電算機費、販売費及び一般管理費、商品先物取引業
label_OperatingExpensesCMD	label_OperatingExpensesCMD	http://www.xbrl.org/2003/role/label	resource	ja	営業費用
label_OperatingExpensesCMD_2	label_OperatingExpensesCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	営業費用、商品先物取引業
label_OperatingExpensesCMD_3	label_OperatingExpensesCMD_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	営業費用合計
label_ReversalOfReserveForCommoditiesTransactionLiabilitiesEI	label_ReversalOfReserveForCommoditiesTransactionLiabilitiesEI	http://www.xbrl.org/2003/role/label	resource	ja	商品取引責任準備金戻入額
label_ReversalOfReserveForCommoditiesTransactionLiabilitiesEI_2	label_ReversalOfReserveForCommoditiesTransactionLiabilitiesEI_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	商品取引責任準備金戻入額、特別利益
label_ProvisionOfReserveForCommoditiesTransactionLiabilitiesEL	label_ProvisionOfReserveForCommoditiesTransactionLiabilitiesEL	http://www.xbrl.org/2003/role/label	resource	ja	商品取引責任準備金繰入額
label_ProvisionOfReserveForCommoditiesTransactionLiabilitiesEL_2	label_ProvisionOfReserveForCommoditiesTransactionLiabilitiesEL_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	商品取引責任準備金繰入額、特別損失
label_OperatingRevenueCMD	label_OperatingRevenueCMD	http://www.xbrl.org/2003/role/label	resource	ja	営業収益
label_OperatingRevenueCMD_2	label_OperatingRevenueCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	営業収益、商品先物取引業
label_OperatingRevenueCMD_3	label_OperatingRevenueCMD_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	営業収益合計
label_IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD	label_IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	商品取引責任準備金の増減額（△は減少）
label_IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD_2	label_IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	商品取引責任準備金の増減額（△は減少）、営業活動によるキャッシュ・フロー、商品先物取引業
label_DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD	label_DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者未収金の増減額（△は増加）
label_DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD_2	label_DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者未収金の増減額（△は増加）、営業活動によるキャッシュ・フロー、商品先物取引業
label_DecreaseIncreaseInFuturesTransactionMarginCustomerDebitOpeCFCMD	label_DecreaseIncreaseInFuturesTransactionMarginCustomerDebitOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者先物取引差金（借方）の増減額（△は増加）
label_DecreaseIncreaseInFuturesTransactionMarginCustomerDebitOpeCFCMD_2	label_DecreaseIncreaseInFuturesTransactionMarginCustomerDebitOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者先物取引差金（借方）の増減額（△は増加）、営業活動によるキャッシュ・フロー、商品先物取引業
label_IncreaseDecreaseInFuturesTransactionMarginCustomerCreditOpeCFCMD	label_IncreaseDecreaseInFuturesTransactionMarginCustomerCreditOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者先物取引差金（貸方）の増減額（△は減少）
label_IncreaseDecreaseInFuturesTransactionMarginCustomerCreditOpeCFCMD_2	label_IncreaseDecreaseInFuturesTransactionMarginCustomerCreditOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者先物取引差金（貸方）の増減額（△は減少）、営業活動によるキャッシュ・フロー、商品先物取引業
label_IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD	label_IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	預り証拠金の増減額（△は減少）
label_IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD_2	label_IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	預り証拠金の増減額（△は減少）、営業活動によるキャッシュ・フロー、商品先物取引業
label_DecreaseIncreaseInOtherReceivableOpeCFCMD	label_DecreaseIncreaseInOtherReceivableOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	その他の売上債権の増減額（△は増加）
label_DecreaseIncreaseInOtherReceivableOpeCFCMD_2	label_DecreaseIncreaseInOtherReceivableOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の売上債権の増減額（△は増加）、営業活動によるキャッシュ・フロー、商品先物取引業
label_IncreaseDecreaseInAccountsPayableCustomerOpeCFCMD	label_IncreaseDecreaseInAccountsPayableCustomerOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	委託者未払金の増減額（△は減少）
label_IncreaseDecreaseInAccountsPayableCustomerOpeCFCMD_2	label_IncreaseDecreaseInAccountsPayableCustomerOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	委託者未払金の増減額（△は減少）、営業活動によるキャッシュ・フロー、商品先物取引業
label_IncreaseDecreaseInOtherAccountsPayableOpeCFCMD	label_IncreaseDecreaseInOtherAccountsPayableOpeCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	その他の仕入債務の増減額（△は減少）
label_IncreaseDecreaseInOtherAccountsPayableOpeCFCMD_2	label_IncreaseDecreaseInOtherAccountsPayableOpeCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の仕入債務の増減額（△は減少）、営業活動によるキャッシュ・フロー、商品先物取引業
label_CashDividendsPaidByParentCompanyFinCFCMD	label_CashDividendsPaidByParentCompanyFinCFCMD	http://www.xbrl.org/2003/role/label	resource	ja	親会社による配当金の支払額
label_CashDividendsPaidByParentCompanyFinCFCMD_2	label_CashDividendsPaidByParentCompanyFinCFCMD_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	親会社による配当金の支払額、財務活動によるキャッシュ・フロー、商品先物取引業
label_AccountsReceivableFromCompletedConstructionContractsCNS	label_AccountsReceivableFromCompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	完成工事未収入金
label_AccountsReceivableFromCompletedConstructionContractsCNS_2	label_AccountsReceivableFromCompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	完成工事未収入金、建設業
label_CostsOnUncompletedConstructionContractsCNS	label_CostsOnUncompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	未成工事支出金
label_CostsOnUncompletedConstructionContractsCNS_2	label_CostsOnUncompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未成工事支出金、建設業
label_RawMaterialsAndSuppliesCNS	label_RawMaterialsAndSuppliesCNS	http://www.xbrl.org/2003/role/label	resource	ja	材料貯蔵品
label_RawMaterialsAndSuppliesCNS_2	label_RawMaterialsAndSuppliesCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	材料貯蔵品、建設業
label_AccountsPayableForConstructionContractsCNS	label_AccountsPayableForConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	工事未払金
label_AccountsPayableForConstructionContractsCNS_2	label_AccountsPayableForConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	工事未払金、建設業
label_AdvancesReceivedOnUncompletedConstructionContractsCNS	label_AdvancesReceivedOnUncompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	未成工事受入金
label_AdvancesReceivedOnUncompletedConstructionContractsCNS_2	label_AdvancesReceivedOnUncompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未成工事受入金、建設業
label_NetSalesOfCompletedConstructionContractsCNS	label_NetSalesOfCompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	完成工事高
label_NetSalesOfCompletedConstructionContractsCNS_2	label_NetSalesOfCompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	完成工事高、建設業
label_NetSalesOfSideLineBusinessCNS	label_NetSalesOfSideLineBusinessCNS	http://www.xbrl.org/2003/role/label	resource	ja	兼業事業売上高
label_NetSalesOfSideLineBusinessCNS_2	label_NetSalesOfSideLineBusinessCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	兼業事業売上高、建設業
label_CostOfSalesOfCompletedConstructionContractsCNS	label_CostOfSalesOfCompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	完成工事原価
label_CostOfSalesOfCompletedConstructionContractsCNS_2	label_CostOfSalesOfCompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	完成工事原価、建設業
label_CostOfSalesOnSideLineBusinessCNS	label_CostOfSalesOnSideLineBusinessCNS	http://www.xbrl.org/2003/role/label	resource	ja	兼業事業売上原価
label_CostOfSalesOnSideLineBusinessCNS_2	label_CostOfSalesOnSideLineBusinessCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	兼業事業売上原価、建設業
label_GrossProfitOnCompletedConstructionContractsCNS	label_GrossProfitOnCompletedConstructionContractsCNS	http://www.xbrl.org/2003/role/label	resource	ja	完成工事総利益又は完成工事総損失（△）
label_GrossProfitOnCompletedConstructionContractsCNS_2	label_GrossProfitOnCompletedConstructionContractsCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	完成工事総利益又は完成工事総損失（△）、建設業
label_GrossProfitOnCompletedConstructionContractsCNS_3	label_GrossProfitOnCompletedConstructionContractsCNS_3	http://www.xbrl.org/2003/role/negativeLabel	resource	ja	完成工事総損失（△）
label_GrossProfitOnCompletedConstructionContractsCNS_4	label_GrossProfitOnCompletedConstructionContractsCNS_4	http://www.xbrl.org/2003/role/positiveLabel	resource	ja	完成工事総利益
label_GrossProfitOnSideLineBusinessCNS	label_GrossProfitOnSideLineBusinessCNS	http://www.xbrl.org/2003/role/label	resource	ja	兼業事業総利益又は兼業事業総損失（△）
label_GrossProfitOnSideLineBusinessCNS_2	label_GrossProfitOnSideLineBusinessCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	兼業事業総利益又は兼業事業総損失（△）、建設業
label_GrossProfitOnSideLineBusinessCNS_3	label_GrossProfitOnSideLineBusinessCNS_3	http://www.xbrl.org/2003/role/negativeLabel	resource	ja	兼業事業総損失（△）
label_GrossProfitOnSideLineBusinessCNS_4	label_GrossProfitOnSideLineBusinessCNS_4	http://www.xbrl.org/2003/role/positiveLabel	resource	ja	兼業事業総利益
label_EmployeesSalariesAndAllowancesSGACNS	label_EmployeesSalariesAndAllowancesSGACNS	http://www.xbrl.org/2003/role/label	resource	ja	従業員給料手当
label_EmployeesSalariesAndAllowancesSGACNS_2	label_EmployeesSalariesAndAllowancesSGACNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	従業員給料手当、販売費及び一般管理費、建設業
label_GrossProfitAbstractCNS	label_GrossProfitAbstractCNS	http://www.xbrl.org/2003/role/label	resource	ja	売上総利益
label_GrossProfitAbstractCNS_2	label_GrossProfitAbstractCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	売上総利益、建設業 [タイトル項目]
label_NotesReceivableAccountsReceivableFromCompletedConstructionContractsAndOtherCNS	label_NotesReceivableAccountsReceivableFromCompletedConstructionContractsAndOtherCNS	http://www.xbrl.org/2003/role/label	resource	ja	受取手形・完成工事未収入金等
label_NotesReceivableAccountsReceivableFromCompletedConstructionContractsAndOtherCNS_2	label_NotesReceivableAccountsReceivableFromCompletedConstructionContractsAndOtherCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	受取手形・完成工事未収入金等、建設業
label_NotesPayableAccountsPayableForConstructionContractsAndOtherCNS	label_NotesPayableAccountsPayableForConstructionContractsAndOtherCNS	http://www.xbrl.org/2003/role/label	resource	ja	支払手形・工事未払金等
label_NotesPayableAccountsPayableForConstructionContractsAndOtherCNS_2	label_NotesPayableAccountsPayableForConstructionContractsAndOtherCNS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	支払手形・工事未払金等、建設業
label_ElectricUtilityPlantAndEquipmentAssetsELE	label_ElectricUtilityPlantAndEquipmentAssetsELE	http://www.xbrl.org/2003/role/label	resource	ja	電気事業固定資産
label_ElectricUtilityPlantAndEquipmentAssetsELE_2	label_ElectricUtilityPlantAndEquipmentAssetsELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	電気事業固定資産、電気事業
label_ElectricUtilityPlantAndEquipmentAssetsELE_3	label_ElectricUtilityPlantAndEquipmentAssetsELE_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	電気事業固定資産合計
label_HydroelectricPowerProductionFacilitiesNCAElectricELE	label_HydroelectricPowerProductionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	水力発電設備
label_HydroelectricPowerProductionFacilitiesNCAElectricELE_2	label_HydroelectricPowerProductionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	水力発電設備、電気事業固定資産、電気事業
label_ThermalPowerProductionFacilitiesNCAElectricELE	label_ThermalPowerProductionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	汽力発電設備
label_ThermalPowerProductionFacilitiesNCAElectricELE_2	label_ThermalPowerProductionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	汽力発電設備、電気事業固定資産、電気事業
label_NuclearPowerProductionFacilitiesNCAElectricELE	label_NuclearPowerProductionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	原子力発電設備
label_NuclearPowerProductionFacilitiesNCAElectricELE_2	label_NuclearPowerProductionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	原子力発電設備、電気事業固定資産、電気事業
label_InternalCombustionEnginePowerProductionFacilitiesNCAElectricELE	label_InternalCombustionEnginePowerProductionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	内燃力発電設備
label_InternalCombustionEnginePowerProductionFacilitiesNCAElectricELE_2	label_InternalCombustionEnginePowerProductionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	内燃力発電設備、電気事業固定資産、電気事業
label_TransmissionFacilitiesNCAElectricELE	label_TransmissionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	送電設備
label_TransmissionFacilitiesNCAElectricELE_2	label_TransmissionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	送電設備、電気事業固定資産、電気事業
label_TransformationFacilitiesNCAElectricELE	label_TransformationFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	変電設備
label_TransformationFacilitiesNCAElectricELE_2	label_TransformationFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	変電設備、電気事業固定資産、電気事業
label_DistributionFacilitiesNCAElectricELE	label_DistributionFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	配電設備
label_DistributionFacilitiesNCAElectricELE_2	label_DistributionFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	配電設備、電気事業固定資産、電気事業
label_GeneralFacilitiesNCAElectricELE	label_GeneralFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	業務設備
label_GeneralFacilitiesNCAElectricELE_2	label_GeneralFacilitiesNCAElectricELE_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	業務設備、電気事業固定資産、電気事業
label_InactiveFacilitiesNCAElectricELE	label_InactiveFacilitiesNCAElectricELE	http://www.xbrl.org/2003/role/label	resource	ja	休止設備
